seed_id,seed_title,seed_genres,seed_tags,seed_description,candidate_id,candidate_title,candidate_genres,candidate_tags,candidate_description,candidate_source
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",64,Rozen Maiden,Action|Comedy|Drama|Supernatural,Seinen|Ojou-sama|Magic|Urban Fantasy|Primarily Female Cast|Hikikomori|Urban|Anthropomorphism|Battle Royale|Rehabilitation|Found Family|Kuudere|Family Life|Ensemble Cast|Tsundere|Male Protagonist|Super Power|Bullying|Cute Girls Doing Cute Things,"Sakurada Jun spends his days online, ordering whatever he takes a liking to, only to return it before the payment is due. Due to psychological trauma from school, Jun generally keeps contact with people as little as possible. One day he finds instructions online that tell him to put his order into his desk drawer. Rubbing it off as a joke, Jun mindlessly does so only to find that his order instantly disappears from his drawer. A package sudden...",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",170892,Toilet-bound Hanako-kun Season 2,Action|Comedy|Drama|Mystery|Supernatural,Urban Fantasy|Tragedy|Alternate Universe|Ghost|Youkai|Twins|Exorcism|Shounen|School|Mythology|Suicide|Time Manipulation|Female Protagonist|Primarily Child Cast|Steampunk|Body Swapping|Zombie|Femboy,"The second season of Jibaku Shounen Hanako-kun. Hanako, Nene, and Kou race against time to uncover the traitor among the Seven Wonders. (Source: Crunchyroll News)",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",189326,Toilet-Bound Hanako-kun Season 2 Part 2,Action|Comedy|Drama|Mystery|Supernatural,Ensemble Cast|School|Urban Fantasy|Youkai|Exorcism|Shounen|Ghost|Female Protagonist|Time Manipulation|Male Protagonist|Primarily Teen Cast|Magic|Shrine Maiden|Twins,Nene and Kou join Hanako to expose a traitor among the ranks of the Seven Wonders. (Source: Crunchyroll),thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",159490,Scissor Seven Season 4,Action|Comedy|Drama|Mystery|Supernatural,Assassins|Cultivation|Martial Arts|Amnesia|Swordplay|Super Power|Ensemble Cast|Revenge|Ninja|Tragedy|Demons|Male Protagonist|Cyborg|Parody,"Wu Liuqi originally lived a carefree life on Xiaoji Island, but his identity remained a mystery because of amnesia. As an outsider arrives and recognizes Wu Liuqi, various conspiracies begin to envelop the Island. In order to protect his friends and their home, Wu Liuqi decides to return to Xuanwu to face his destiny. (Source: bilibili, translated)",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",20981,The Boy and the Beast,Action|Adventure|Comedy|Drama|Fantasy|Supernatural,Coming of Age|Male Protagonist|Urban Fantasy|Martial Arts|Found Family|Isekai|Cultivation|Anthropomorphism|Primarily Animal Cast|Time Skip|Tragedy|Orphan|Swordplay|Adoption|Estranged Family|Family Life|Kemonomimi|Gods|Philosophy|Youkai|Reincarnation|Bullying|CGI|Body Horror,"When Kyuuta, a young orphan living on the streets of Shibuya, stumbles into a fantastic world of beasts, he’s taken in by Kumatetsu, a gruff, rough-around-the-edges warrior beast who’s been searching for the perfect apprentice. Despite their constant bickering, Kyuuta and Kumatetsu begin training together and slowly form a bond as surrogate father and son. But when a deep darkness threatens to throw the human and beast worlds into chaos, the s...",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",158539,Lookism,Action|Comedy|Drama|Supernatural,Delinquents|Male Protagonist|Body Swapping|Bullying|Urban|Urban Fantasy|School|Primarily Teen Cast|Martial Arts|Hip-hop Music|Dancing|Gangs|Work|Fashion|Musical Theater|Boxing|CGI|Coming of Age|Parody,"In a society that favors good looks, a high school outcast leads a double life switching between his two bodies that are polar opposites in appearance. (Source: Netflix)",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",21,ONE PIECE,Action|Adventure|Comedy|Drama|Fantasy,Pirates|Travel|Shounen|Ensemble Cast|Super Power|Found Family|Male Protagonist|Conspiracy|Ships|Tragedy|Slapstick|Time Skip|Politics|War|Slavery|Dystopian|Fugitive|Gods|Crime|Lost Civilization|Swordplay|Monster Boy|Henshin|Philosophy|Anthropomorphism|Shapeshifting|Cyborg|Food|Primarily Adult Cast|Anti-Hero|Animals|Skeleton|Medicine|Samurai|Prison|Anachronism|Guns|Robots|Desert|Post-Apocalyptic|Espionage|Indigenous Cultures|Royal Affairs|Dragons|Marriage|Artificial Intelligence|Nudity|Kuudere|Drugs|Asexual|Monster Girl|Fairy|Revenge|Assassins|Battle Royale|Adoption|Demons|Mermaid|Ninja|Time Manipulation|Aromantic|Kabuki|Dinosaurs|Musical Theater|Arranged Marriage|Gender Bending|Clone|Angels|Zombie|Trains|Unrequited Love|Blackmail|Fake Relationship|Boxing,"Gold Roger was known as the Pirate King, the strongest and most infamous being to have sailed the Grand Line. The capture and death of Roger by the World Government brought a change throughout the world. His last words before his death revealed the location of the greatest treasure in the world, One Piece. It was this revelation that brought about the Grand Age of Pirates, men who dreamed of finding One Piece (which promises an unlimited amoun...",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",140960,SPY x FAMILY,Action|Comedy|Slice of Life|Supernatural,Espionage|Family Life|Found Family|Fake Relationship|Parenthood|Assassins|Shounen|Adoption|Conspiracy|Male Protagonist|Female Protagonist|Foreign|Urban|Slapstick|Crime|Super Power|School|Ensemble Cast|Heterosexual|Surreal Comedy|Parody|Episodic|Politics|Unrequited Love|Cohabitation|Guns|Urban Fantasy|Orphan|Martial Arts|Tsundere|Bullying,"Everyone has a part of themselves they cannot show to anyone else. At a time when all nations of the world were involved in a fierce war of information happening behind closed doors, Ostania and Westalis had been in a state of cold war against one another for decades. The Westalis Intelligence Services' Eastern-Focused Division (WISE) sends their most talented spy, ""Twilight,"" on a top-secret mission to investigate the movements of Donovan Des...",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",21311,Bungo Stray Dogs,Action|Comedy|Mystery|Supernatural,Super Power|Crime|Detective|Mafia|Urban Fantasy|Male Protagonist|Classic Literature|Yakuza|Urban|Ensemble Cast|Primarily Male Cast|Primarily Adult Cast|Orphan|Work|Seinen|Gangs|Suicide|Slapstick|Found Family|Guns|Terrorism|Gore|Shapeshifting|Kuudere|Anti-Hero|Assassins|Episodic|Homeless|Tragedy|Bar,"Stalked by a beastly white tiger, Atsushi Nakajima has no idea that the menace lives inside him—a power that catches the attention of the Armed Detective Agency. Using inhuman abilities to combat crime, this team takes Atsushi under the wing of their most eccentric member, Dazai. Together, they tear through mafia-muddled mysteries while enemies keep an eye on the tiger’s lofty bounty. (Source: Funimation)",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",19759,Ansatsu Kyoushitsu: Jump Festa 2013 Special,Action|Comedy|Supernatural,Assassins|School|Cultivation|Teacher|Ensemble Cast|Super Power|Guns|Shounen|Anti-Hero|Male Protagonist|Aliens,"Jump Super Anime Tour 2013 (ジャンプスーパーアニメツアー2013) event, traveled to five cities throughout Japan from October 6 to November 24, screened an exclusive anime adaptation of Matsui Yuusei's Ansatsu Kyoushitsu comedy manga. (Source: Anime News Network)",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",20997,Charlotte,Comedy|Drama|Romance|Sci-Fi|Supernatural,Super Power|Time Manipulation|Tragedy|Urban Fantasy|Primarily Teen Cast|Male Protagonist|Urban|School Club|School|Body Swapping|Amnesia|Female Protagonist|Tsundere|Dissociative Identities|Memory Manipulation|Survival|Anti-Hero|Primarily Female Cast|Heterosexual|Slapstick|Torture|Delinquents|Tomboy|Yandere|Band|Bullying|Mahjong|CGI|Baseball,"The story centers around the special abilities that occur among a small percentage of boys and girls in puberty. Yuu Otosaka uses his power without others knowing, and lives a fairly normal, average school life. Before him suddenly appears a girl, Nao Tomori. Due to his meeting with her, the fate of special power-users will be exposed. (Source: Anime News Network)",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",105334,Fruits Basket (2019),Comedy|Drama|Romance|Slice of Life|Supernatural,Found Family|Female Protagonist|Urban Fantasy|Family Life|Shoujo|Mythology|Coming of Age|Shapeshifting|Primarily Teen Cast|Ensemble Cast|Fairy Tale|Orphan|Rehabilitation|Curses|Animals|Delinquents|Yandere|Unrequited Love|Episodic|School Club|Homeless|Heterosexual|Primarily Male Cast|Kuudere|Cohabitation|Slapstick|Male Harem|School|Bullying|Tsundere|Memory Manipulation|Suicide|Philosophy|Iyashikei|Female Harem|Femboy|Agriculture|Gender Bending|Crossdressing|Gangs|Amnesia|Nudity|LGBTQ+ Themes|Body Horror|Nekomimi|Kemonomimi|Denpa|Chibi|Card Battle|Table Tennis|Badminton,"Tohru Honda thought her life was headed for misfortune when a family tragedy left her living in a tent. When her small home is discovered by the mysterious Soma clan, she suddenly finds herself living with Yuki, Kyo, and Shigure Soma. But she quickly learns their family has a bizarre secret of their own: when hugged by the opposite sex, they turn into the animals of the Zodiac! (Source: Crunchyroll)",thematic_overlap
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",16498,Attack on Titan,Action|Drama|Fantasy|Mystery,Kaiju|Revenge|Military|Tragedy|Primarily Teen Cast|Post-Apocalyptic|Male Protagonist|Super Power|Henshin|Gore|Memory Manipulation|Dystopian|Swordplay|Ensemble Cast|Steampunk|Survival|Vore|Orphan|Cannibalism|Espionage|Shounen|Time Skip|Amnesia|Coming of Age|Kuudere|Suicide|Rural|Medieval|Adoption|Primarily Male Cast,"Several hundred years ago, humans were nearly exterminated by titans. Titans are typically several stories tall, seem to have no intelligence, devour human beings and, worst of all, seem to do it for the pleasure rather than as a food source. A small percentage of humanity survived by walling themselves in a city protected by extremely high walls, even taller than the biggest of titans. Flash forward to the present and the city has not seen a...",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",101922,Demon Slayer: Kimetsu no Yaiba,Action|Adventure|Drama|Fantasy|Supernatural,Demons|Shounen|Swordplay|Male Protagonist|Vampire|Tragedy|Primarily Teen Cast|Travel|Monster Girl|Revenge|Orphan|Gore|CGI|Primarily Male Cast|Mythology|Rural|Historical|Rotoscoping|Body Horror|Super Power|Curses|Chibi|Time Skip|Animals|Food,"It is the Taisho Period in Japan. Tanjiro, a kindhearted boy who sells charcoal for a living, finds his family slaughtered by a demon. To make matters worse, his younger sister Nezuko, the sole survivor, has been transformed into a demon herself. Though devastated by this grim reality, Tanjiro resolves to become a “demon slayer” so that he can turn his sister back into a human, and kill the demon that massacred his family. (Source: Crunchyroll)",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",113415,JUJUTSU KAISEN,Action|Drama|Supernatural,Urban Fantasy|Shounen|Curses|Super Power|Youkai|Male Protagonist|Exorcism|Primarily Teen Cast|Dissociative Identities|Demons|Orphan|Urban|Body Horror|Primarily Male Cast|Magic|Martial Arts|Ensemble Cast|Shapeshifting|Gore|Anthropomorphism|School|Swordplay|Boarding School|Rotoscoping|Slapstick|Mythology|Archery|Surreal Comedy|Twins|Tragedy|Baseball,"A boy fights... for ""the right death."" Hardship, regret, shame: the negative feelings that humans feel become Curses that lurk in our everyday lives. The Curses run rampant throughout the world, capable of leading people to terrible misfortune and even death. What's more, the Curses can only be exorcised by another Curse. Itadori Yuji is a boy with tremendous physical strength, though he lives a completely ordinary high school life. One day, t...",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",1535,Death Note,Mystery|Psychological|Supernatural|Thriller,Crime|Detective|Anti-Hero|Fugitive|Male Protagonist|Police|Philosophy|Primarily Adult Cast|Memory Manipulation|Noir|Gods|Urban Fantasy|Primarily Male Cast|Urban|Unrequited Love|Kuudere|Shounen|Amnesia|Espionage|Yandere|Conspiracy|Feet|Tragedy|Assassins|Suicide|Acting|Time Skip|Youkai|Achronological Order,"Light Yagami is a genius high school student who is about to learn about life through a book of death. When a bored shinigami, a God of Death, named Ryuk drops a black notepad called a Death Note, Light receives power over life and death with the stroke of a pen. Determined to use this dark gift for the best, Light sets out to rid the world of evil… namely, the people he believes to be evil. Should anyone hold such power? The consequences of L...",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",21459,My Hero Academia,Action|Adventure|Comedy,Super Power|Superhero|Shounen|Primarily Teen Cast|Male Protagonist|School|Urban Fantasy|Crime|Ensemble Cast|Rescue|Bullying|Primarily Male Cast|Cultivation|Prison,"What would the world be like if 80 percent of the population manifested extraordinary superpowers called “Quirks” at age four? Heroes and villains would be battling it out everywhere! Becoming a hero would mean learning to use your power, but where would you go to study? U.A. High's Hero Program of course! But what would you do if you were one of the 20 percent who were born Quirkless? Middle school student Izuku Midoriya wants to be a hero mo...",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",11061,Hunter x Hunter (2011),Action|Adventure|Fantasy,Shounen|Super Power|Male Protagonist|Tragedy|Travel|Ensemble Cast|Martial Arts|Philosophy|Primarily Male Cast|Revenge|Chimera|Anthropomorphism|Primarily Teen Cast|Coming of Age|Criminal Organization|Crime|Virtual World|Urban Fantasy|Environmental|Assassins|Anti-Hero|Body Horror|Mafia|Card Battle|Gangs|Shogi|Gore|Transgender|Animals|Video Games|Board Game|Yandere|Amnesia,"A new adaption of the manga of the same name by Togashi Yoshihiro. A Hunter is one who travels the world doing all sorts of dangerous tasks. From capturing criminals to searching deep within uncharted lands for any lost treasures. Gon is a young boy whose father disappeared long ago, being a Hunter. He believes if he could also follow his father's path, he could one day reunite with him. After becoming 12, Gon leaves his home and takes on the...",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",21087,One-Punch Man,Action|Comedy|Sci-Fi|Supernatural,Superhero|Super Power|Parody|Male Protagonist|Satire|Surreal Comedy|Urban Fantasy|Urban|Cyborg|Primarily Adult Cast|Kaiju|Seinen|Aliens|Cultivation|Anthropomorphism|Primarily Male Cast|Gods|Martial Arts|Demons|Henshin|Fitness,"Saitama has a rather peculiar hobby, being a superhero, but despite his heroic deeds and superhuman abilities, a shadow looms over his life. He's become much too powerful, to the point that every opponent ends up defeated with a single punch. The lack of challenge has driven him into a state of apathy, as he watches his life pass by having lost all enthusiasm, at least until he's unwillingly thrust in the role of being a mentor to the young an...",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",20605,Tokyo Ghoul,Action|Drama|Horror|Mystery|Psychological|Supernatural,Gore|Urban Fantasy|Tragedy|Survival|Body Horror|Human Experimentation|Male Protagonist|Torture|Henshin|Seinen|Anti-Hero|Coming of Age|Cannibalism|Urban|Police|Detective|Crime|Primarily Adult Cast|Mythology|Military|Terrorism|College|Heterosexual|Femboy,"The suspense horror/dark fantasy story is set in Tokyo, which is haunted by mysterious ""ghouls"" who are devouring humans. People are gripped by the fear of these ghouls whose identities are masked in mystery. An ordinary college student named Kaneki encounters Rize, a girl who is an avid reader like him, at the café he frequents. Little does he realize that his fate will change overnight. (Source: Anime News Network)",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",20958,Attack on Titan Season 2,Action|Drama|Fantasy|Mystery,Survival|Post-Apocalyptic|Shapeshifting|Tragedy|Espionage|Military|Kaiju|Dystopian|Primarily Teen Cast|Gore|Revenge|Politics|Henshin|Medieval|Anti-Hero|Ensemble Cast|Super Power|Shounen|Male Protagonist|Cult|Dissociative Identities|Coming of Age|Steampunk|Cannibalism|Kuudere|Primarily Male Cast|CGI|Swordplay|Yuri|Primarily Adult Cast|Unrequited Love|Matriarchy|Rural|LGBTQ+ Themes|Boarding School,"Eren Jaeger swore to wipe out every last Titan, but in a battle for his life he wound up becoming the thing he hates most. With his new powers, he fights for humanity's freedom facing the monsters that threaten his home. After a bittersweet victory against the Female Titan, Eren finds no time to rest—a horde of Titans is approaching Wall Rose and the battle for humanity continues! (Source: Funimation)",popular_fallback
20755,Assassination Classroom,Action|Comedy|Drama|Supernatural,Assassins|School|Teacher|Primarily Teen Cast|Shounen|Ensemble Cast|Tentacles|Aliens|Anti-Hero|Super Power|Male Protagonist|Episodic|Guns|Crime|Bullying|Found Family|Femboy|Artificial Intelligence|Baseball|School Club|Suicide|Tragedy,"The students of class 3-E have a mission: kill their teacher before graduation. He has already destroyed the moon, and has promised to destroy the Earth if he can not be killed within a year. But how can this class of misfits kill a tentacled monster, capable of reaching Mach 20 speed, who may be the best teacher any of them have ever had?",5114,Fullmetal Alchemist: Brotherhood,Action|Adventure|Drama|Fantasy,Alchemy|Conspiracy|Military|War|Tragedy|Shounen|Politics|Male Protagonist|Philosophy|Ensemble Cast|Coming of Age|Fugitive|Super Power|Foreign|Gods|Steampunk|Cyborg|Revenge|Disability|Necromancy|Travel|Lost Civilization|Anachronism|Religion|Chimera|Dissociative Identities|Primarily Male Cast|Gore|Orphan|Body Horror|Slapstick|Urban Fantasy|Kuudere|Tomboy|Shapeshifting|Guns|Demons|Chibi|Swordplay|Adoption|Trains|Cannibalism|Heterosexual|Desert|Tanned Skin|Vore|Tsundere|Crossdressing|Snowscape|Cultivation,"""In order for something to be obtained, something of equal value must be lost."" Alchemy is bound by this Law of Equivalent Exchange—something the young brothers Edward and Alphonse Elric only realize after attempting human transmutation: the one forbidden act of alchemy. They pay a terrible price for their transgression—Edward loses his left leg, Alphonse his physical body. It is only by the desperate sacrifice of Edward's right arm that he is...",popular_fallback
